cr(2)_ax_h2o_eq_ox00,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-1.5087852073,0.6597796565,-2.0575935805,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,1.1095627471,1.1158453811,-0.9666896335,0.19760132,-0.9583680901,0.1574625222
ni(2)_ax_bipy_eq_bipy05,-0.4917839006,-0.567262252,-0.6168705688,-0.5008250831,3.2784750387,-0.9027284848,-1.0090207418,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.1810439715,-0.1550387714,0.0994862738,0.19760132,2.067655078,1.4815170095
fe(3)_ax_co_eq_co25,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,0.9900371205,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-2.2989997259,-2.4934656119,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
cr(2)_ax_pisc_eq_scn05,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-1.0090207418,0.6597796565,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,8.1377544806,-0.9571403341,-0.9345143849,1.165662181,0.19760132,0.6261215837,0.0172160189
mn(2)_ax_nh3_eq_ncs25,-0.4917839006,-0.567262252,-0.6168705688,1.995056298,-0.3047679864,-0.9027284848,0.9900371205,0.6597796565,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.3907095015,0.4380404998,-0.9666896335,0.19760132,-0.9583680901,0.0172160189
fe(3)_ax_cl_eq_acac10,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,-0.5092562762,-0.9099515105,0.6537729331,-0.5926822019,0.8414651334,3.9757239994,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.3667477266,0.52276611,-2.0328655408,0.19760132,-0.9583680901,0.7184485351
cr(2)_ax_pisc_eq_scn30,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,1.489801586,0.6597796565,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,8.1377544806,-0.9571403341,-0.9345143849,1.165662181,0.19760132,0.6261215837,0.0172160189
fe(3)_ax_cl_eq_acac25,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,0.9900371205,-0.9099515105,0.6537729331,-0.5926822019,0.8414651334,3.9757239994,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.3667477266,0.52276611,-2.0328655408,0.19760132,-0.9583680901,0.7184485351
cr(2)_ax_h2o_eq_ox10,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-0.5092562762,0.6597796565,-2.0575935805,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,1.1095627471,1.1158453811,-0.9666896335,0.19760132,-0.9583680901,0.1574625222
cr(2)_ax_h2o_eq_cn10,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-0.5092562762,0.6597796565,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-0.5437997178,1.1158453811,-0.9666896335,1.4504557622,-0.9583680901,-1.2577521922
mn(2)_ax_co_eq_en10,-0.4917839006,-0.567262252,-0.6168705688,1.995056298,-0.3047679864,-0.9027284848,-0.5092562762,0.6597796565,0.6537729331,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,-0.226306201,0.4380404998,1.165662181,-1.0552531223,-0.9583680901,0.6547001245
fe(2)_ax_nh3_eq_nh315,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,-0.9027284848,-0.0094918107,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.8100405614,0.4380404998,-0.9666896335,-1.0552531223,-0.9583680901,-1.2577521922
fe(3)_ax_cn_eq_ncs00,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,-1.5087852073,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,-0.4060195124,-0.1550387714,1.165662181,0.19760132,-0.9583680901,0.0172160189
co(2)_ax_ncs_eq_h2o10,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-0.5092562762,-0.9099515105,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,1.0796105285,1.1158453811,0.0994862738,-1.0552531223,0.4500671755,-1.2577521922
cr(2)_ax_h2o_eq_cn30,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,1.489801586,0.6597796565,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-0.5437997178,1.1158453811,-0.9666896335,1.4504557622,-0.9583680901,-1.2577521922
co(2)_ax_pisc_eq_en15,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-0.0094918107,0.6597796565,0.6537729331,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.0133115475,0.4380404998,1.165662181,-1.0552531223,0.6261215837,0.6547001245
fe(3)_ax_cn_eq_porphyrin15,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,-0.0094918107,-0.9099515105,-2.0575935805,-0.5926822019,4.2495396368,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,-0.4060195124,-0.1550387714,1.165662181,0.19760132,-0.9583680901,3.1775434724
fe(2)_ax_cn_eq_pisc25,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,-0.9027284848,0.9900371205,-0.9099515105,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.5801464803,-1.8156607306,1.165662181,1.4504557622,-0.9583680901,0.1765870453
co(3)_ax_cn_eq_cn25,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,0.9900371205,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.5801464803,-1.8156607306,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
ni(2)_ax_co_eq_co25,-0.4917839006,-0.567262252,-0.6168705688,-0.5008250831,3.2784750387,-0.9027284848,0.9900371205,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-2.2989997259,-2.4934656119,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
cr(2)_ax_tbuc_eq_tbuc15,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-0.0094918107,-2.4796826775,-2.0575935805,1.6858515964,0.8414651334,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.8998972171,0.52276611,-0.9666896335,-1.0552531223,0.8162603446,0.3487077538
cr(2)_ax_nh3_eq_porphyrin30,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,1.489801586,0.6597796565,-2.0575935805,-0.5926822019,4.2495396368,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.3907095015,0.4380404998,-0.9666896335,0.19760132,-0.9583680901,3.1775434724
cr(3)_ax_co_eq_co20,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,0.4902726549,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-2.2989997259,-2.4934656119,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
co(3)_ax_co_eq_co30,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,1.489801586,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-2.2989997259,-2.4934656119,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
cr(3)_ax_pisc_eq_tbuc00,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,-1.5087852073,0.6597796565,-2.0575935805,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.0732159846,0.52276611,1.165662181,-1.0552531223,0.6261215837,0.3487077538
co(2)_ax_ncs_eq_ncs25,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,0.9900371205,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.1810439715,-0.1550387714,0.0994862738,0.19760132,0.4500671755,0.0172160189
co(2)_ax_en_eq_en25,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,0.9900371205,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.8100405614,0.4380404998,-0.9666896335,-1.0552531223,1.1542848083,0.6547001245
fe(3)_ax_cn_eq_porphyrin05,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,-1.0090207418,-0.9099515105,-2.0575935805,-0.5926822019,4.2495396368,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,-0.4060195124,-0.1550387714,1.165662181,0.19760132,-0.9583680901,3.1775434724
cr(3)_ax_cn_eq_cn05,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,-1.0090207418,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.5801464803,-1.8156607306,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
cr(3)_ax_acac_eq_acac10,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,-0.5092562762,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.8998972171,0.52276611,0.0994862738,0.19760132,1.2247065716,0.7184485351
co(2)_ax_h2o_eq_cn00,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-1.5087852073,0.6597796565,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-0.5437997178,1.1158453811,-0.9666896335,1.4504557622,-0.9583680901,-1.2577521922
cr(3)_ax_h2o_eq_h2o05,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,-1.0090207418,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,1.528893807,1.1158453811,-0.9666896335,-1.0552531223,-0.9583680901,-1.2577521922
co(2)_ax_en_eq_en20,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,0.4902726549,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.8100405614,0.4380404998,-0.9666896335,-1.0552531223,1.1542848083,0.6547001245
ni(2)_ax_nh3_eq_bipy00,-0.4917839006,-0.567262252,-0.6168705688,-0.5008250831,3.2784750387,-0.9027284848,-1.5087852073,0.6597796565,0.6537729331,-0.5926822019,0.8414651334,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.3907095015,0.4380404998,-0.9666896335,0.19760132,-0.9583680901,1.4815170095
fe(3)_ax_cn_eq_ncs10,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,-0.5092562762,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,-0.4060195124,-0.1550387714,1.165662181,0.19760132,-0.9583680901,0.0172160189
fe(3)_ax_ncs_eq_ncs30,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,1.489801586,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.1810439715,-0.1550387714,0.0994862738,0.19760132,0.4500671755,0.0172160189
cr(3)_ax_co_eq_h2o20,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,0.4902726549,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.252929296,1.1158453811,1.165662181,-1.0552531223,-0.9583680901,-1.2577521922
mn(3)_ax_cn_eq_cn30,-0.4917839006,-0.567262252,-0.6168705688,1.995056298,-0.3047679864,1.1068380504,1.489801586,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.5801464803,-1.8156607306,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
fe(2)_ax_pisc_eq_ox10,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,-0.9027284848,-0.5092562762,0.6597796565,-2.0575935805,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.0732159846,0.52276611,1.165662181,0.19760132,0.6261215837,0.1574625222
ni(2)_ax_co_eq_acac10,-0.4917839006,-0.567262252,-0.6168705688,-0.5008250831,3.2784750387,-0.9027284848,-0.5092562762,0.6597796565,0.6537729331,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,-0.1664017639,0.52276611,1.165662181,0.19760132,-0.9583680901,0.7184485351
cr(2)_ax_scn_eq_nh320,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,0.4902726549,-0.9099515105,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,5.4796411187,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.3248146206,0.4380404998,0.0994862738,-1.0552531223,0.4500671755,-1.2577521922
fe(3)_ax_cn_eq_cn25,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,0.9900371205,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.5801464803,-1.8156607306,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
co(3)_ax_ox_eq_ox30,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,1.489801586,-2.4796826775,-2.0575935805,1.6858515964,0.8414651334,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.8998972171,0.52276611,0.0994862738,0.19760132,0.6049950547,0.1574625222
cr(3)_ax_pisc_eq_tbuc30,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,1.489801586,0.6597796565,-2.0575935805,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.0732159846,0.52276611,1.165662181,-1.0552531223,0.6261215837,0.3487077538
fe(2)_ax_cl_eq_pisc25,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,-0.9027284848,0.9900371205,-0.9099515105,0.6537729331,-0.5926822019,-0.8625721183,3.9757239994,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.2866147383,-0.985349751,-2.0328655408,1.4504557622,-0.9583680901,0.1765870453
mn(2)_ax_acac_eq_acac05,-0.4917839006,-0.567262252,-0.6168705688,1.995056298,-0.3047679864,-0.9027284848,-1.0090207418,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.8998972171,0.52276611,0.0994862738,0.19760132,1.2247065716,0.7184485351
fe(3)_ax_bipy_eq_bipy25,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,0.9900371205,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.1810439715,-0.1550387714,0.0994862738,0.19760132,2.067655078,1.4815170095
mn(2)_ax_c2h3ns_eq_c2h3ns30,-0.4917839006,-0.567262252,-0.6168705688,1.995056298,-0.3047679864,-0.9027284848,1.489801586,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.5801464803,-1.8156607306,1.165662181,1.4504557622,0.4500671755,0.0172160189
cr(2)_ax_nh3_eq_nh330,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,1.489801586,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.8100405614,0.4380404998,-0.9666896335,-1.0552531223,-0.9583680901,-1.2577521922
co(3)_ax_nh3_eq_co10,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,-0.5092562762,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.2626529634,0.4380404998,-0.9666896335,1.4504557622,-0.9583680901,-1.2577521922
fe(2)_ax_ncs_eq_ncs20,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,-0.9027284848,0.4902726549,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.1810439715,-0.1550387714,0.0994862738,0.19760132,0.4500671755,0.0172160189
mn(3)_ax_co_eq_co15,-0.4917839006,-0.567262252,-0.6168705688,1.995056298,-0.3047679864,1.1068380504,-0.0094918107,0.6597796565,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-2.2989997259,-2.4934656119,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
fe(2)_ax_cl_eq_pisc30,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,-0.9027284848,1.489801586,-0.9099515105,0.6537729331,-0.5926822019,-0.8625721183,3.9757239994,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-1.2866147383,-0.985349751,-2.0328655408,1.4504557622,-0.9583680901,0.1765870453
ni(2)_ax_en_eq_en20,-0.4917839006,-0.567262252,-0.6168705688,-0.5008250831,3.2784750387,-0.9027284848,0.4902726549,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.8100405614,0.4380404998,-0.9666896335,-1.0552531223,1.1542848083,0.6547001245
cr(2)_ax_cn_eq_co10,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-0.5092562762,-0.9099515105,0.6537729331,-0.5926822019,-0.8625721183,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,-0.6980775389,-0.1227825487,-2.0593819773,-1.8156607306,1.165662181,1.4504557622,-0.9583680901,-1.2577521922
cr(3)_ax_cl_eq_cl20,-0.4917839006,1.7613973655,-0.6168705688,-0.5008250831,-0.3047679864,1.1068380504,0.4902726549,-0.9099515105,-0.7019103237,-0.5926822019,-0.8625721183,3.9757239994,-0.6980775389,-0.5659911115,-0.1823430065,6.0673985994,-0.8254582481,-0.6980775389,-0.1227825487,-0.6995512544,-0.985349751,-2.0328655408,-2.3081075646,-0.9583680901,-1.2577521922
fe(3)_ax_tbuc_eq_tbuc10,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,1.1068380504,-0.5092562762,-2.4796826775,-2.0575935805,1.6858515964,0.8414651334,-0.251318813,-0.6980775389,1.7653532288,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.8998972171,0.52276611,-0.9666896335,-1.0552531223,0.8162603446,0.3487077538
co(2)_ax_bipy_eq_bipy00,2.031734335,-0.567262252,-0.6168705688,-0.5008250831,-0.3047679864,-0.9027284848,-1.5087852073,0.6597796565,0.6537729331,1.6858515964,0.8414651334,-0.251318813,1.431322712,-0.5659911115,-0.1823430065,-0.1646791817,1.2104479402,-0.6980775389,-0.1227825487,0.1810439715,-0.1550387714,0.0994862738,0.19760132,2.067655078,1.4815170095
fe(2)_ax_cn_eq_acac05,-0.4917839006,-0.567262252,1.6197469725,-0.5008250831,-0.3047679864,-0.9027284848,-1.0090207418,-0.9099515105,0.6537729331,-0.5926822019,0.8414651334,-0.251318813,-0.6980775389,-0.5659911115,-0.1823430065,-0.1646791817,-0.8254582481,1.431322712,-0.1227825487,0.0732159846,0.52276611,1.165662181,0.19760132,-0.9583680901,0.7184485351
